DESTINATION_LOC_ID,DESTINATION_DW_LOC_ID,ORIGIN_LOC_ID,ORIGIN_DW_LOC_ID,TRNSP_MODE_NM,TRNSP_MVMT_VAL,VHCL_LOAD_VAL,VHCL_UNLD_VAL,TPLN_IND,ORIGIN_CRU_ID,DESTINATION_CRU_ID,SYS_ID,DW_CRTD_DTM,DW_UPDT_DTM
01HWZ0XDD9S8NTATT88N1SW0BZ,095eac7c-27ed-4cc3-aa2c-e51783bafbb9,61fe0450-4240-47c1-ba81-895c5f9f05b0,430a125a-6f91-416a-b1e4-c5bb6e7e8c7e,9753927d-3acf-44c1-bef0-cecd37be1236,01HWZ0XDD964BMVZM8P8GV0BAC,01HWZ0XDDANX7PP38QT52T7YQM,01HWZ0XDDA03Y4148Y9HQW3FDX,01HWZ0XDDAGK3N90HTCKX1PMV8,01HWZ0XDDA0THFTEXX6E592JRN,01HWZ0XDDATPRTBM3WSPKAQTN0,01HWZ0XDDBTHY06YH7021WW0GE,01HWZ0XDDBCDS8VDHPVNEBDCMS,01HWZ0XDDBYG6QS975AFQDDEKF
01HWZ0XDDBG605HX7YVGA3VD4C,a35a4114-2cca-4fab-a341-3dfb03a5aca5,478797fe-e9d7-49e1-9f86-d5997e12d3a0,78c2fa58-c417-4b7c-b277-05f62a3224e1,7500e659-f76c-445f-b121-e17559ccbaec,01HWZ0XDDCRD4V3B05C4XAT3Z5,01HWZ0XDDC328SPACDRF363TS8,01HWZ0XDDC5WNX4W23BY1TNTMR,01HWZ0XDDDF10V96208TCD3PCJ,01HWZ0XDDDE3AF9GXFZ9MRP6GM,01HWZ0XDDD3414E0YHARBYVMM1,01HWZ0XDDDYKQ6W8N0WF9HEDRH,01HWZ0XDDDQQKFD1B9C7BYCF06,01HWZ0XDDDWRR5EKGZ5GTND4Y4
01HWZ0XDDE8X49XAMHY5SJ817P,0dd72c78-c552-4fd8-8bd9-cd1d8a61796e,f0cc68ad-9a2d-43bd-9493-a017b818d8b5,12892083-a66c-4bbe-8453-b99d99b74eed,3169304d-ba04-405c-961c-9ca246d71dd0,01HWZ0XDDEH1XWVHE7ZPZXH4BD,01HWZ0XDDFPP3F76K3H1T2NPK0,01HWZ0XDDFZVMDDXFQMMK39529,01HWZ0XDDF5KDZ9V7M08K5MFNC,01HWZ0XDDFXTTSAGJW3ZPZQPCP,01HWZ0XDDF7Z7KRDFN6JAHJ1W4,01HWZ0XDDG7T6GTSD3BPXFRHFS,01HWZ0XDDGPM49N0PB31GVA4X7,01HWZ0XDDG23H7TYXHHX9DH0J7
01HWZ0XDDGJMZN3VGFHDNDH8K5,aedc49ba-9494-4c51-9386-714babf72c3e,0b9506a4-6802-473a-859a-d4adbdec7e50,58b329dc-6f83-4571-901a-b82f446b2581,15cd63c0-f68e-45ef-8ed6-7b3eaae9a1a3,01HWZ0XDDHGQAETW6QM4CECKPS,01HWZ0XDDHP7TM6NG7GBSZEA0M,01HWZ0XDDH0JJ5AGA4AFCC6FJJ,01HWZ0XDDJV8WVQ5Z04SH176BA,01HWZ0XDDJB2B78YY140N35Z54,01HWZ0XDDJX1H6CPNMAQY53EVQ,01HWZ0XDDJPRXH08BW503YEX3P,01HWZ0XDDJCAY5NNYJ01BDT6NW,01HWZ0XDDJ53M7HVFMSQ2XF5TP
01HWZ0XDDK8TNJRA3SXPXAN8WK,1893a337-19fa-44f1-bf9f-76f8ef4bf2da,47090488-b024-4fe0-b49f-0eb6db16bf09,83deade4-d517-4f91-9bdd-041ad7c6d387,b12d7bee-782a-4640-bd78-dfbc22327a7d,01HWZ0XDDKVVDA94RWRD7GB2KN,01HWZ0XDDM6A2ZCQXVPY9GJ8WJ,01HWZ0XDDM6VE8PBHKKG8F35HH,01HWZ0XDDM2B7ZBT6583TPQJWJ,01HWZ0XDDM03JVBR5C8XACAPNV,01HWZ0XDDMC561PHQRKRAV67Q9,01HWZ0XDDNVWYYQWV77S1YX82Q,01HWZ0XDDNV33D7Z3XDG2KA2Q4,01HWZ0XDDN8Q9SWGPSQPF882RC
01HWZ0XDDNYE2YDPJQHEQ0Q0XH,97a23a05-a470-44d5-bc35-c23c60afae88,ed3c0fce-5e16-4a2e-bb17-448c9bb3a768,64f634e7-01d2-449b-a6ee-6565e2e65924,79e2479d-ee29-4c63-9c2c-1a83f2ff8b47,01HWZ0XDDPPMGY03GT8WQT21P7,01HWZ0XDDP9A2EVCGZKRTC2445,01HWZ0XDDPTBH763VXDYFKVBXC,01HWZ0XDDPCEWBWRGDTNEPTYHA,01HWZ0XDDP0AYETCPA35Y5M5T4,01HWZ0XDDQZRZG3HK3JT3GZCTG,01HWZ0XDDQCX42XKJ8XX64WNJB,01HWZ0XDDQKNXQ4ZD6YT33X20Q,01HWZ0XDDQ0FY4SQ8WGWRTQ6RM
01HWZ0XDDQ4VVN2J6CBV54AXXD,be5789ef-0c55-44b2-bdbd-eb9ccdffcaab,3da10b11-1738-42b6-a28e-7fe286f67067,9592dd48-b1fc-449b-84e1-644ce3d3bbfc,00bf0953-ec2d-44ca-aed5-ce09a6dc124c,01HWZ0XDDQHEKFA741K9TQ40E7,01HWZ0XDDR6ZJBPF549P48NAPJ,01HWZ0XDDR1GJD7XM8158TQXE8,01HWZ0XDDRYHPKM9E3WYX11TJW,01HWZ0XDDR7PVQVT4V6CBVXZ63,01HWZ0XDDRJN1MD8MC6KKKGPR3,01HWZ0XDDRQWFSAWYGDX4T499B,01HWZ0XDDR17GVZF202NVK9TAQ,01HWZ0XDDRHCZKSBQ35AREVB98
01HWZ0XDDSVM257VEKBQPHV60V,aef4a0ff-2801-4aa9-82d2-017ec58a06cb,7eb7498e-cf68-4907-b40f-95b6f33f525f,8770c97b-04b2-4fe4-856e-342ee1a1db12,c3bdaba9-601f-466a-abf1-54f7ee6eb9db,01HWZ0XDDSWD13CAT6BA2DMC1Q,01HWZ0XDDS3G7ANGYWFXCYQYPD,01HWZ0XDDSXCWRNAC8C6VZ6HDQ,01HWZ0XDDS1HG2EFHEG8XCE22C,01HWZ0XDDSF3776C39AEDQ9NDM,01HWZ0XDDTD3PQ8MHQ1FEGHY32,01HWZ0XDDTQQ9HJQK8RN97D1WR,01HWZ0XDDT8MG04XWH4QKZCY8S,01HWZ0XDDT7C18NCTV8CZGJ32Q
01HWZ0XDDTM965PJMKH4GEX7AQ,dd7dc282-5f1d-4c80-b795-a75aba5edd70,d07ffaaa-3f8a-4d3d-b6d9-2a7e23d4440f,a7f40c55-d16f-4bfa-82d9-84c8eb06157c,504031f4-b9b2-425a-90f6-5ddad182df6a,01HWZ0XDDT1ZAM730BR8101P45,01HWZ0XDDVK6058EK4BWV7PSJ6,01HWZ0XDDV5Z49ECE73J8RV81N,01HWZ0XDDVEJAV65TE7WZYM61B,01HWZ0XDDV9JHZX04RQ3BZJXKT,01HWZ0XDDV9RH0Y0VBQX9F8N72,01HWZ0XDDVXWAQ5SF6TTMJQK5J,01HWZ0XDDVBP61269R02Q21732,01HWZ0XDDVAP8K10HM0X0KFG4D
01HWZ0XDDVRP7HS48190PDMDWG,f77e19bf-e5c6-4c32-a718-a107ab9393a2,9fb903ce-d86c-437f-8e0a-4d67849bdd82,a908d1e6-f476-44a2-af18-47775fe460dc,ff068d5f-60e6-4607-ac34-addbf1e14dfd,01HWZ0XDDWS0SG9A1W0CN8Q4DE,01HWZ0XDDWGRQMYT41ZMP4ERDE,01HWZ0XDDWQ1C7A8E7JAS3VKM4,01HWZ0XDDWN0ZGEV5QMJDF9CC6,01HWZ0XDDXYS24M519MYQRM0YT,01HWZ0XDDX4SCV6PC7KACCG0B8,01HWZ0XDDXD25XA9HH62XB3MHH,01HWZ0XDDXTS5Q6Z525GAVADH9,01HWZ0XDDXPWTM9WPAPH79BTD9
01HWZ0XDDYTSPRE9ZWG9048NQN,59269423-5b86-4b5d-a8be-d8375c34e780,da2e8097-10a1-4d05-b378-b4a1148d94ac,038ea79f-50e8-475c-8a46-fa1b752cea3e,c8b8eddf-7a10-4bed-96ef-0dbe1d219ad7,01HWZ0XDDYGM0H4QN8WDKH0X75,01HWZ0XDDZETAR3VDX1HHMSJG7,01HWZ0XDDZC4HYFC84N0K1GRCP,01HWZ0XDDZ2VBR0M7RNMB0V9X6,01HWZ0XDDZH3QMGGFH43K4RRBK,01HWZ0XDDZB496SV0FBQ3HYGVZ,01HWZ0XDE02R0MDZ8SPA68WZ6V,01HWZ0XDE0K900EDK8NXCA5QF4,01HWZ0XDE0DMPTE9P4CTYSSD74
01HWZ0XDE09J57486KA9VHP7SV,e1ddbeb8-ce06-4e4f-baa4-af2bcb4b5267,e3a95fe9-2c14-462e-879d-61b78c1be391,6bcab4f0-7a70-4417-8f9d-35d996e76393,11620727-be48-4c2f-bdb5-99c0f0205de5,01HWZ0XDE1QK8E3V7BJDPPGJ30,01HWZ0XDE1XZ1WRQG1RX5T17E4,01HWZ0XDE1SWXS2A0G5X5BTTH5,01HWZ0XDE2P3RYWXN5JVZRWY9E,01HWZ0XDE2Y9W2WTRX9F79FMJ6,01HWZ0XDE2TG0RGP0WSAFA3F9W,01HWZ0XDE2KJFSDG6YZD8VP3KX,01HWZ0XDE25NQQA6NXZ1CXHDFE,01HWZ0XDE3DKSW8SK37WZMK9CG
01HWZ0XDE31SPSN6HC0G2AQDH6,6b670d62-9dcc-4fa7-94ac-487340b83124,ef59009a-ac16-4bd8-b5dc-b76e27144f64,6ceedd3b-a752-47f2-8fe6-db5c41747c01,3f2bd6cb-7774-4db0-892e-117273808f04,01HWZ0XDE37S7HRDRWVXJCZ8TJ,01HWZ0XDE44GBWYEQDB7K2QT61,01HWZ0XDE4KVM0NBAXP7H7A4AB,01HWZ0XDE5PJ3KHTDPZWD9CJMZ,01HWZ0XDE5VDHDH4HT588BHZTJ,01HWZ0XDE5HQXWPZR5NNCWT2YZ,01HWZ0XDE5BNC52B48HXTAJAGA,01HWZ0XDE5MPV8XS6MNJMJ54CV,01HWZ0XDE5QDP79BHXF3JPD894
01HWZ0XDE5XMQKJC2CWWMA71NM,41f07e06-1f55-4cb2-983d-e9b0138672ca,ee93cf98-440f-46fd-9424-957f5d6455b8,f235d096-5947-410e-a097-89468d7f4f92,2439a666-092b-4c81-848f-9a2f91376329,01HWZ0XDE64H2N5Z37NHB7ZHYZ,01HWZ0XDE62WMHYJJ9CRKYFBHB,01HWZ0XDE6F9R82AKAXPC3XT49,01HWZ0XDE6D4T7PYN63W2ERKJF,01HWZ0XDE645R6T9MRASWAWVB5,01HWZ0XDE6197D4AAPASDHQY4F,01HWZ0XDE6XQYZQBZBATV99QF7,01HWZ0XDE709S5SYCKE98CKSH6,01HWZ0XDE7B69BMNAW5XVS0YYP
01HWZ0XDE7JXFY5EP1JHEXZR19,834902ca-71d2-4b67-8617-dbc82e69d532,6a1d6417-ad56-4595-8168-72f1569b57da,b0403173-8052-45cb-95fb-e60000ee22c4,3171a266-1346-43cc-a35c-466c062417bf,01HWZ0XDE7ST54XRK32K4P47QX,01HWZ0XDE7ZYMA9FM9NPA29EG7,01HWZ0XDE85GJF40JJVW1AEBH5,01HWZ0XDE8X4JH92ND074GZDQ6,01HWZ0XDE85BSD7FP9V6BHCRC0,01HWZ0XDE8DBTAEEKAQ6CFJ6QY,01HWZ0XDE8JP2M6KQBD02T7P0M,01HWZ0XDE8WD3N28FT4PYAG141,01HWZ0XDE93JA6XRF19QFDSK43
01HWZ0XDE9MYEGP3FG6Z80E1SJ,18d083a2-9ca1-4e0f-96a4-02aadc7de36c,b020acde-086c-4dc2-b5ba-43993a51b97c,9e759b0b-6438-485f-b3c7-181e2cad7150,0a01f7b9-b005-4f55-a6bb-f7efb9a1f388,01HWZ0XDE9F2SBENBG9CB443P9,01HWZ0XDEAM11JBN41BVCKECMS,01HWZ0XDEACC0V620TPFTYX3QG,01HWZ0XDEA32Z339ERKXHFGGS9,01HWZ0XDEANYWDMC4WX4G5ACBJ,01HWZ0XDEATD28BG9V5QB24D71,01HWZ0XDEA9PEMA228AAEJ7RTC,01HWZ0XDEA3DXZEGS6609B2Y6T,01HWZ0XDEAWNVSS5V69S6WMRPN
01HWZ0XDEAGFQTGBY4JNRMRZN6,c6e56adc-3120-49ac-bbd6-6cb112b5ed11,f3882b41-25fc-4703-9046-4a71ce6b7fad,bea4fcd2-4a14-476f-80fb-d45765f98b03,b245bc39-8686-42b8-94c5-7375bbf74154,01HWZ0XDEB42DC1MBYYGCMKN6M,01HWZ0XDEBQK9F36DMPWPW48Q1,01HWZ0XDEBCMG6BTBCG02RHCJA,01HWZ0XDEBXQPDGEGYB8WG6C8C,01HWZ0XDEBQRSM2021TC6HCK89,01HWZ0XDEBF235MBHVX4V75FKG,01HWZ0XDECZ1EGN7QMRPA673YK,01HWZ0XDEC6AT93KFC9YAANVN8,01HWZ0XDECXS0F2Y4KJ1E7ACBE
01HWZ0XDEC1Z2CTBXJFQ1XSBYZ,e2260217-c7c0-4a4f-ac7b-6e1f3139e1f0,9d99043a-ac25-4002-b45a-a2cf01889542,9d5d3197-d533-4b0a-bfba-6768d1a53c34,d0b191ad-5334-4dd4-90a2-4b2e5e87b5b2,01HWZ0XDECY16BAHN5AC5CP0QN,01HWZ0XDED5EHS3CSTYJ9QFXJX,01HWZ0XDED3B0295Q4TJJF8P74,01HWZ0XDEDGP6550H4M0CW0KRK,01HWZ0XDEDMHTCKZCMAWGJXJEZ,01HWZ0XDEDH47WE7J8SAE2EDRK,01HWZ0XDED5PE5T576PX248E54,01HWZ0XDED3RM9SBHE9YCZ02SY,01HWZ0XDEDRTDY26MG4PDXFWMP
01HWZ0XDEDH1NPGFGHX8PP0S3J,5c77afd7-e3cf-4053-b3c8-099fe7ee2373,ea8a15a5-289a-4652-adbc-5ab55b8ad556,0c3345b7-a599-4cd9-968c-35a49c567bd0,a472f22b-9f1c-4736-a5a9-3d023a862c37,01HWZ0XDEE18BJTRGNKN1P0WJC,01HWZ0XDEF5ZQVZ0EM2F0H66M0,01HWZ0XDEFVH4N2AW644Q5YCBH,01HWZ0XDEF7AB4GMD4VTQ3TGRV,01HWZ0XDEGAARJPTQBN8TXV6XY,01HWZ0XDEG4ZK5W66YV87VD051,01HWZ0XDEGARAF8X4D4GVVB1NF,01HWZ0XDEG1HRN2MJK7H9FFQDN,01HWZ0XDEHFN1WX067XPY4AJB4
01HWZ0XDEHWFHBF6XPVP3ZVGZQ,52a05ba9-e506-41b2-9b36-e9db679509d8,a3926c26-dec6-4bf6-9012-2fd81e61d917,14ccee07-b188-4280-860f-3d5f6e6af738,7f74863c-b7a5-4264-8994-9907fa22742c,01HWZ0XDEJA295AXYXJZEW3BBZ,01HWZ0XDEJPH3E4S94MC7MM3P2,01HWZ0XDEKNXD8S7FCY6H0YQ2D,01HWZ0XDEKT0HB898EW8PT1524,01HWZ0XDEKPVS3EADBR7JX19RC,01HWZ0XDEKWXF6PNTWDDXF04Q4,01HWZ0XDEMW5BM2HMDR5PFNNJ6,01HWZ0XDEM2E4KYXY965YQNHDF,01HWZ0XDEMYMHRYC7E4KDTKK2V
01HWZ0XDEMCHA1VR1VKS504M3V,4c0a270f-a004-405c-8275-f9ca79030f64,ba38a222-81c8-4ef5-bd3b-3f779caf539b,22122909-3b25-4e53-b142-bee1a1037003,1887f3f1-8af3-4d7a-a1a5-4e69d393a0bf,01HWZ0XDENHXFSFSGCR82T6KFW,01HWZ0XDENW0GSYFF2BSR8GXNG,01HWZ0XDEP6G3JF3TGPKXM36XE,01HWZ0XDEPYT73JTM82Q1WNMYN,01HWZ0XDEPK6XZ0GZRR3ZT1T50,01HWZ0XDEP8JYSCBT61FGDPKBJ,01HWZ0XDEPS54FV31E2QQ9DV34,01HWZ0XDEPP9RKGF57JPE9JKGD,01HWZ0XDEQ1MP69N5T3604HMSX
01HWZ0XDEQH1SQGZY4E2TSJNCD,49756749-5999-43f2-9e29-c0cc241c61f5,7be3dada-45f1-4904-9479-c429b6472302,0275bfd1-b30d-4993-b724-78676f48f004,1d067a68-a43e-44bd-bb85-db6b7712d486,01HWZ0XDER6HG6B4WGQYRG816A,01HWZ0XDERDNW03A5PMDATYK60,01HWZ0XDERHGX5XAD9H38NC643,01HWZ0XDERMN5775KECHNQA735,01HWZ0XDESYZZVJ3DRQKGPXHCM,01HWZ0XDESTJP77Y4HY0P8RVEX,01HWZ0XDESJDGXMX46PHDHXZ80,01HWZ0XDESH7D7NYGAP0DSP6WG,01HWZ0XDESM828XGWMA6TBNBZX
01HWZ0XDES3S74NSYN8JY9HSJ6,22eaa452-6421-45a0-9845-b7f2651fd152,105061c8-85fc-4e34-aba3-44fe33abc47e,a8f252f8-9d56-4d32-aac6-ea1df8a84c16,21ac4c11-3138-420a-addd-3e3fe0d36b38,01HWZ0XDETYY068GZMHTWWK6ER,01HWZ0XDETSQD0B7MV9SP9XBAQ,01HWZ0XDETR105KKMQ4BKKYR2K,01HWZ0XDETB68G66JWYX3B0Y92,01HWZ0XDETXV2XYTZDJ3AZSJVP,01HWZ0XDETRV1A829QPESWY9JF,01HWZ0XDET20MD4VY0B6M8Q1EJ,01HWZ0XDETG141DER35Z7RNHPM,01HWZ0XDETABM6V81VPWYPHRAQ
01HWZ0XDEVJW29C9ZM458NBWJ6,d8fb5eb3-f9d7-4b7c-98d0-ba577c09effa,508f4d74-fcc9-4516-a04a-b9ba0e58f36c,0b6b0964-f9ea-401f-b588-db7ff6b37813,8ce31466-cfef-45af-8774-edf68f94ec74,01HWZ0XDEV56K6PKKQKTZ3X03A,01HWZ0XDEVN1FSG8Y2PEMXYK36,01HWZ0XDEVBEFYXVT5K7843H42,01HWZ0XDEV8YCPKWP9M5RSX54R,01HWZ0XDEVKA2XMEQ08TMJ7SK4,01HWZ0XDEWVWXWWM70H3NKHQ1B,01HWZ0XDEW0PY0YSSTKBC692SC,01HWZ0XDEWTXZ6NJZXHS2QERWY,01HWZ0XDEW2537JCSRV9YJMVA7
01HWZ0XDEWGGP61B946EB9GF10,f0ab66a2-fe8c-4e86-b4d9-7290a3c2a6db,a7429f97-abd5-4f90-bf7e-5d966ee5a3f1,39998da4-a6aa-4a6d-b768-9f7445b61064,99e784a1-4a1a-42a7-9ab0-dde0974b58de,01HWZ0XDEXNWV1H424SP262374,01HWZ0XDEX4TPES67QVZHG6NXW,01HWZ0XDEX7DG8F5KWZA16VEGA,01HWZ0XDEX1TF4ZKN7H61MZ2F3,01HWZ0XDEXT22JEHCS8S76BQYC,01HWZ0XDEYH7BCZ34J7VNPXZJ5,01HWZ0XDEYBNMRZMWWC1BWFQDN,01HWZ0XDEY61TE59GT68W63GWA,01HWZ0XDEY5E9DZ0EA54HCRWXX
01HWZ0XDEYQWG8X7B8XNMBMNNV,1b8d13b3-d175-4f99-9160-e4869085f1d9,bde8e3a2-bcc6-4c64-99e2-7f327eadb86f,c87ce410-db2a-4212-af47-8c3ce03788e8,d2f20ded-0706-4af9-b4e7-d57b2ab75d2c,01HWZ0XDF0QBPMN8RYDMAJ8GRK,01HWZ0XDF0NNP875F6E524G925,01HWZ0XDF08FAKC0VWKFW3B9R3,01HWZ0XDF0X6KRKD3M5EYJKN1S,01HWZ0XDF09S41RMW3WC1636N0,01HWZ0XDF0KXM2YGVEJFHBHF07,01HWZ0XDF18TXV1GR60RAWA6KW,01HWZ0XDF16N2KE6NDDM53JGDM,01HWZ0XDF16NG7D0CQNJ325CRP
01HWZ0XDF1XW1SB2XZ9Z382GBG,44df3978-5a17-42d1-89da-087585eeadd1,25863c15-67ae-4e3d-8c0c-86a2361750e0,1b3ea731-9f9d-4803-bff2-0bb0d46567ba,0a6b4adc-ba63-4420-a2bb-4c3336a9fc3a,01HWZ0XDF3SQESK5BZ07S84TDH,01HWZ0XDF3QHY6031RGQ22RV8X,01HWZ0XDF3EK3HB1B6C1V1W01Z,01HWZ0XDF3QMYNNA96N2Y19H2A,01HWZ0XDF4W2V7PTYMV3T2E14T,01HWZ0XDF42KJBKY5CBEDGN36R,01HWZ0XDF4YJP6GBN48W8FR0WB,01HWZ0XDF5J4J5MYW236SZ97V3,01HWZ0XDF5J7APNWKFBA1S5758
01HWZ0XDF51SXJ5PSWYB4X143D,881fd3eb-fb5d-4dc5-9393-3bc5e77bd8e9,658b8e33-d158-46cc-bec0-a1f7576132ad,240a46fe-588c-4da9-99ee-5a3af97ece1a,fd6126bb-8a00-4ff0-b5da-6e45a5f91253,01HWZ0XDF60N26JJ23J06KQBVJ,01HWZ0XDF6PKN5RCKEWC4ERY3S,01HWZ0XDF7SK0GKP0A37EKB5EZ,01HWZ0XDF7VFJ7PY6NNVRV6GY1,01HWZ0XDF7XC0NVC1XB3X5MWX3,01HWZ0XDF7TG07SDMYKHFTR8PE,01HWZ0XDF8G0R1VVSJSG1FAHSY,01HWZ0XDF8PZDVRP92MXTDN125,01HWZ0XDF85PA282Z6XYFNYX7X
01HWZ0XDF9TNA1JY6XXSJHEB57,d2dbbbfe-b8cc-4481-a634-a92149e110d6,c35717bf-1588-4fb8-b17b-8f2dfc10496e,86b1dd8a-28c1-4a00-80a3-99a20bb38e91,0ea4e64f-d03b-4afb-83f5-8e8a38013440,01HWZ0XDFADDR7920F14BJD744,01HWZ0XDFA83Y3QEW2VZQGAQQW,01HWZ0XDFATTDYJTRN9C19D7T6,01HWZ0XDFBQMCQGP15XHMWQ845,01HWZ0XDFBMAA23W93VBDQMEK6,01HWZ0XDFBB6JE7FD0R4K96AM1,01HWZ0XDFCP6B89TX1VD61XTTB,01HWZ0XDFCSSG2WP8Q0N92NWWK,01HWZ0XDFCJVNMBBQ88R5KAM3S
01HWZ0XDFCMB076NF1MQTYWCRS,fd176441-2028-4ac8-b2c3-cd946d5e9d2d,2043232b-cb9c-4919-9024-1af0aad577e3,c4582304-e33e-44b0-aed0-c6b7ca5d60af,1f4ca35a-f769-47eb-bd22-73d520dedf82,01HWZ0XDFE9TZTXWBPJ20DEATQ,01HWZ0XDFE00CA6V73N8GQ28VQ,01HWZ0XDFE8ZS6XMM8ECR47MXT,01HWZ0XDFEPQJK7BNCPFJYNETK,01HWZ0XDFFXTWARRXQKFS28CRR,01HWZ0XDFFB1Q2NSWFS1ZG82N7,01HWZ0XDFFHRV9N6Z1MMKBV6KK,01HWZ0XDFFB5WAKNVJCW2YDQMS,01HWZ0XDFGQ7B11V5NKGFRBN36
01HWZ0XDFGYQEB005JNPEQ4KX9,c065e825-e2da-4351-9165-538517cb33b7,5635f3bb-9839-4509-a466-6bb7deb34ba7,bb94fa6f-556a-41f7-9b1a-3acc68ab4a29,8fe248d6-6845-4aee-982a-70f6c7af877b,01HWZ0XDFHZYBBW4BNRS6NR77S,01HWZ0XDFHG2E6XSM2W76CA85J,01HWZ0XDFHC42YKPQV765QBD4F,01HWZ0XDFHRE515XPXFN4Q81Q6,01HWZ0XDFJGWZMEAGG1FQT6H92,01HWZ0XDFJK6RXQYSE70SAXBY8,01HWZ0XDFJC1T988N28FX9Y664,01HWZ0XDFJNWKTEJMC0CTEEZ0Y,01HWZ0XDFJDCSX26F2EY8K0WB1
01HWZ0XDFKMK8EJN2DV2G1AY1K,62bc9a54-725f-469d-80ec-875a773a3b8e,3a6a6b68-2cb3-4efc-91bd-5bbd3d93b8d1,1ddf2d9d-a079-4fd3-97be-a9c73ced34aa,4fa22525-7fc4-4e50-b879-7374ee8472e5,01HWZ0XDFM70KYCTXFH890BRTA,01HWZ0XDFMFENJ2F7VHC4WWC28,01HWZ0XDFMD8YBEKAMPTWWN2AY,01HWZ0XDFM5C6MX4SJQEJ4FE3S,01HWZ0XDFMZGZ52TGPFZJ71G56,01HWZ0XDFNGC8KZDJVBYDZJ3R4,01HWZ0XDFN0E93BJGZTXYW3W70,01HWZ0XDFNQ2RYWZP3W0FCP18D,01HWZ0XDFNBHJ3PX7P5X60K33B
01HWZ0XDFNBWT07E318G4JQNB9,280cdf0a-bba5-4371-a9e4-ef520ca58f3d,aa061cd2-cdc9-4eac-ac1a-63687ff93aa5,76730c46-d7ab-4093-8af9-58477790eb04,b4162fdc-fbcb-4e56-a308-b3ddd0011386,01HWZ0XDFPEJ66E8S2F0H8V8SX,01HWZ0XDFQ437D1P9EPPP8CBAS,01HWZ0XDFQPZQ3RHP9JY843V5M,01HWZ0XDFQEC4GFXWEPNNVZRF9,01HWZ0XDFQ4A2JNNPPZEBBVK1R,01HWZ0XDFQABR3Z8V29S0G9AQ1,01HWZ0XDFRZHVGYA6A1QD1JP42,01HWZ0XDFRB9CT0H3JE1SKAW0M,01HWZ0XDFR1AD1CPE4WRX448NS
01HWZ0XDFSQQKACH7GF26KB7PD,e3028a61-9c12-4355-88d7-1b9485562007,56b714ab-935a-4877-92ff-bcb55ffa513f,353c67c2-2869-459a-b025-a505efc80aae,3ad544a0-1d9d-4f0d-a505-e50eac367e95,01HWZ0XDFTR607DA7X2GZAF9K9,01HWZ0XDFTXGWBX9K9QECGKK8A,01HWZ0XDFTRGTSNBYECQTFZYE6,01HWZ0XDFV7MFYRXS3YYQ42VHS,01HWZ0XDFV0WX3S4J97C0PJ6QC,01HWZ0XDFVJ94JP7C6618WEFK8,01HWZ0XDFW166NJ2KFTVQ5SRSZ,01HWZ0XDFWNGZPSX156CYCMWSR,01HWZ0XDFWZ3M4YF0XFBN92WT0
01HWZ0XDFX14Y4BGG89Z1QF6KW,1849aeaa-9fe4-46f9-a01a-00b90b3ae2a4,b241f880-76da-49f8-bdcd-e4828c1c4eee,b073894a-c57c-4f63-a022-9d2bbc6826e0,2efd722b-aed4-4012-bf79-f87f10d845d6,01HWZ0XDFY4X6GA5F7KJXN5JRB,01HWZ0XDFYSN2GQ7MMKRGX7MY6,01HWZ0XDFY369TKXT3ZCWCNCSV,01HWZ0XDFZ84JQG8CPBK7405KA,01HWZ0XDFZ9SEXP1AE83XJ7FDP,01HWZ0XDFZW63MGWZMKPCT54CV,01HWZ0XDFZRH3B6DM10ZVZYS2A,01HWZ0XDG0DEJX2N2359VD4DBQ,01HWZ0XDG0W23GFTSNMRB50QCK
01HWZ0XDG0AVHB4W6WGD3N0G8V,2c36941e-a415-4ea4-9234-f9a372da1588,19353417-1a85-420a-b081-6e84be423f16,0a438522-f111-4205-8084-d3dcc521802b,a69dc1f7-e6ea-4e8e-ab78-1dc70511af52,01HWZ0XDG17MYFJMTB5VY0MJME,01HWZ0XDG1DQ04RPBTA5CR21N1,01HWZ0XDG1ACFY7NWYSF66CMSN,01HWZ0XDG1E0PXEYB1GSQ15K39,01HWZ0XDG1G5TE2VM8BGET8A38,01HWZ0XDG2F1P69G739A17ZR45,01HWZ0XDG2CXJ6GAPM0WX5Z9XE,01HWZ0XDG24JBSC1Z35W18K4B3,01HWZ0XDG2D1RXX7MA4BM2ASNN
01HWZ0XDG2854H68267HTX1MB4,cbaa6bbc-147f-477b-8f93-b84e35470917,96d2b10f-d86c-4e61-900b-519bcc713f6c,cca04cf8-cc32-40f3-a9d4-755cbc630929,71d5787f-0e8a-4b6c-bcea-12a4411778a9,01HWZ0XDG3ECGG8QW9RJYHQS7R,01HWZ0XDG3TASNSX08XEGHJ3WK,01HWZ0XDG36M5309XWSY9YPTMT,01HWZ0XDG3HYD3Q0SYACB9171B,01HWZ0XDG3X461T5XDGZH8CCRM,01HWZ0XDG322MJDVVXSM86XRZY,01HWZ0XDG32DXDFGQ4D6TAP8VG,01HWZ0XDG3A8F0N2HMQVX4SGQ2,01HWZ0XDG3ECG68EP5DVCKHCEG
